timestamp,temperature_c,temperature_f,humidity,soil_moisture,lux,ph,soil_moisture_1,soil_temp,conductivity,nitrogen,phosphorus,potassium,heater,water_pump,nutrients_pump,mister,white_light,LED_light,live_stream
2025-04-27T18:34:51.520383,23.5,74.30000000000001,42.0,46.04,34,5.81,13.3,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:34:52.820749,23.2,73.75999999999999,42.0,45.94,34,5.81,13.2,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:34:54.097896,23.2,73.75999999999999,42.0,45.94,34,5.81,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:34:55.378834,23.3,73.94,42.0,45.94,34,5.81,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:34:56.669476,23.1,73.58000000000001,42.0,45.94,34,5.82,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:34:57.962231,23.0,73.4,42.0,45.75,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:34:59.273363,23.0,73.4,42.0,45.75,34,5.82,13.4,19.8,548,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:00.551535,23.0,73.4,42.0,45.94,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:01.859420,23.3,73.94,42.0,45.94,34,5.82,13.3,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:03.152588,23.3,73.94,42.0,46.14,34,5.82,13.4,19.8,554,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:04.397293,23.6,74.48,42.0,46.14,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:05.706385,23.4,74.12,42.0,45.85,34,5.81,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:06.989149,23.1,73.58000000000001,42.0,45.85,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:08.280612,23.8,74.84,42.0,45.16,34,5.82,13.3,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:09.566857,23.1,73.58000000000001,42.0,45.16,34,5.82,13.3,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:10.870456,23.1,73.58000000000001,42.0,45.65,34,5.83,13.4,19.8,552,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:12.184760,23.4,74.12,42.0,45.65,34,5.83,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:13.504891,23.6,74.48,42.0,46.14,34,5.82,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:14.803868,23.9,75.02,43.0,46.14,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:16.104944,23.9,75.02,43.0,46.04,34,5.82,13.3,19.8,548,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:17.396880,23.9,75.02,43.0,46.04,34,5.82,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:18.672906,23.9,75.02,43.0,45.45,34,5.82,13.3,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:19.970403,23.6,74.48,43.0,45.45,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:21.271835,23.6,74.48,43.0,45.75,34,5.82,13.3,19.8,542,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:35:22.566487,23.6,74.48,43.0,45.75,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:23.865509,23.7,74.66,43.0,46.24,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:25.148530,23.7,74.66,43.0,46.24,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:26.435764,23.7,74.66,43.0,45.94,34,5.82,13.3,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:27.743304,23.7,74.66,43.0,45.94,34,5.82,13.3,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:29.025104,23.8,74.84,43.0,45.85,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:30.281627,23.8,74.84,43.0,45.85,34,5.81,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:31.560503,23.0,73.4,43.0,45.94,34,5.81,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:32.836819,23.1,73.58000000000001,43.0,45.94,34,5.82,13.4,19.8,552,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:34.100890,23.6,74.48,43.0,46.04,34,5.82,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:35.409030,23.6,74.48,43.0,46.04,34,5.82,13.3,19.8,552,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:36.717131,23.6,74.48,43.0,45.94,34,5.82,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:38.074642,23.4,74.12,43.0,45.94,34,5.82,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:39.384238,23.4,74.12,43.0,45.94,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:40.694384,23.4,74.12,43.0,45.94,34,5.82,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:42.003376,23.4,74.12,43.0,45.85,34,5.82,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:43.289968,23.4,74.12,43.0,45.85,34,5.82,13.4,19.8,548,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:44.601700,23.4,74.12,43.0,45.85,34,5.82,13.4,19.8,553,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:45.870895,23.5,74.30000000000001,43.0,45.85,34,5.82,13.4,19.8,548,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:47.173770,23.5,74.30000000000001,43.0,46.33,34,5.82,13.3,19.8,549,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:48.469297,23.5,74.30000000000001,43.0,46.33,34,5.82,13.4,19.8,551,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:49.775892,23.5,74.30000000000001,43.0,46.04,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:51.062627,23.0,73.4,43.0,46.04,34,5.82,13.3,19.8,551,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:35:52.391015,23.0,73.4,43.0,45.94,34,5.82,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:53.677304,23.9,75.02,43.0,45.94,34,5.82,13.4,19.8,548,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:54.953970,23.8,74.84,43.0,45.85,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:56.244297,23.2,73.75999999999999,43.0,45.85,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:35:57.525554,23.6,74.48,42.0,46.04,34,5.82,13.3,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:35:58.796508,23.6,74.48,42.0,46.04,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:00.100667,23.2,73.75999999999999,42.0,46.33,34,5.81,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:01.435346,23.6,74.48,42.0,46.33,34,5.81,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:02.712901,23.9,75.02,42.0,46.04,98,5.81,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:04.015413,23.4,74.12,42.0,46.04,98,5.81,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:05.396445,23.4,74.12,42.0,45.65,34,5.82,13.4,19.8,553,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:06.677017,23.4,74.12,42.0,45.65,34,5.82,13.4,19.8,552,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:36:07.978511,23.3,73.94,42.0,46.04,34,5.82,13.3,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:09.265629,23.3,73.94,42.0,46.04,34,5.82,13.4,19.8,551,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:10.543745,23.1,73.58000000000001,43.0,46.04,34,5.82,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:11.827728,23.2,73.75999999999999,43.0,46.04,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:13.101937,23.3,73.94,43.0,46.04,34,5.81,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:14.407988,23.7,74.66,43.0,46.04,34,5.81,13.3,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:15.696459,23.7,74.66,43.0,46.24,34,5.82,13.3,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:16.990579,23.1,73.58000000000001,43.0,46.24,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:18.282026,23.0,73.4,43.0,46.04,34,5.81,13.4,19.8,544,38,54,108,off,off,off,off,off,0,on
2025-04-27T18:36:19.529159,23.0,73.4,43.0,46.04,34,5.81,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:20.865752,23.6,74.48,43.0,46.33,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:22.160590,23.6,74.48,43.0,46.33,34,5.81,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:23.446576,23.3,73.94,43.0,45.36,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:24.738547,23.3,73.94,43.0,45.36,34,5.82,13.4,19.8,547,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:26.025896,23.3,73.94,43.0,46.24,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:27.240306,23.1,73.58000000000001,43.0,46.24,34,5.82,13.3,19.8,544,38,54,108,off,off,off,off,off,0,off
2025-04-27T18:36:28.453559,23.5,74.30000000000001,43.0,46.04,34,5.82,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:29.877016,23.7,74.66,43.0,46.04,34,5.82,13.4,19.8,551,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:31.169330,23.4,74.12,43.0,46.43,34,5.82,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:32.591850,23.4,74.12,43.0,46.43,34,5.81,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:33.913248,23.1,73.58000000000001,43.0,46.43,34,5.81,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:35.260584,23.2,73.75999999999999,43.0,46.43,34,5.81,13.4,19.8,551,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:36.566794,23.2,73.75999999999999,43.0,46.24,34,5.81,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:37.892036,23.2,73.75999999999999,43.0,46.24,34,5.81,13.4,19.8,550,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:39.216432,23.0,73.4,43.0,46.04,34,5.81,13.4,19.8,546,39,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:40.494152,23.0,73.4,43.0,46.04,34,5.81,13.4,19.8,552,39,55,110,off,off,off,off,off,0,on
2025-04-27T18:36:41.845724,23.0,73.4,43.0,46.33,34,5.81,13.4,19.8,545,38,54,109,off,off,off,off,off,0,on
2025-04-27T18:36:43.477125,23.7,74.66,43.0,46.33,34,5.81,13.3,19.8,539,38,53,107,off,off,off,on,off,0,on
2025-04-27T18:36:44.995471,23.7,74.66,43.0,46.43,34,5.81,13.4,19.8,552,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:36:46.672321,23.7,74.66,43.0,46.43,34,5.81,13.4,19.8,553,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:36:48.162885,23.7,74.66,43.0,46.24,34,5.81,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:36:49.665681,23.0,73.4,44.0,46.24,34,5.8,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:36:51.172983,23.0,73.4,44.0,45.85,34,5.8,13.4,19.8,550,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:36:52.802039,23.0,73.4,44.0,45.85,34,5.8,13.4,19.8,552,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:36:54.388552,23.0,73.4,44.0,45.85,34,5.82,13.4,19.8,548,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:36:56.070143,23.7,74.66,44.0,45.85,34,5.82,13.3,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:36:57.786475,23.7,74.66,44.0,45.36,33,5.81,13.4,19.8,547,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:36:59.293106,23.7,74.66,44.0,45.36,33,5.82,13.4,19.8,552,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:00.990410,23.7,74.66,44.0,46.14,34,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:02.506243,23.7,74.66,44.0,46.14,34,5.82,13.3,19.8,552,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:04.157523,23.7,74.66,44.0,46.24,34,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:05.673248,23.7,74.66,44.0,46.24,34,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:07.184584,23.7,74.66,44.0,46.33,34,5.82,13.4,19.8,552,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:08.715097,23.7,74.66,44.0,46.33,34,5.82,13.4,19.8,546,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:37:10.231813,23.6,74.48,44.0,45.85,34,5.82,13.3,19.8,545,38,54,109,off,off,off,on,off,0,on
2025-04-27T18:37:11.912571,23.5,74.30000000000001,44.0,45.85,34,5.82,13.4,19.8,552,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:37:13.651897,23.5,74.30000000000001,44.0,45.45,33,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:15.179006,23.4,74.12,43.0,45.45,33,5.81,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:16.839279,23.8,74.84,43.0,46.14,33,5.81,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:18.371508,23.4,74.12,43.0,46.14,33,5.81,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:19.896303,23.4,74.12,43.0,46.24,34,5.81,13.3,19.8,552,39,54,109,off,off,off,on,off,0,on
2025-04-27T18:37:21.596546,23.4,74.12,43.0,46.24,34,5.82,13.4,19.8,554,39,55,110,off,off,off,on,off,0,on
2025-04-27T18:37:23.123089,23.4,74.12,43.0,46.33,33,5.82,13.4,19.8,552,39,55,110,on,off,off,on,off,0,on
2025-04-27T18:37:24.656359,23.4,74.12,43.0,46.33,33,5.82,13.3,19.8,551,39,55,110,on,off,off,on,off,0,on
2025-04-27T18:37:26.156684,23.3,73.94,43.0,45.75,33,5.81,13.4,19.8,553,39,55,110,on,off,off,on,off,0,on
2025-04-27T18:37:27.685728,23.3,73.94,43.0,45.75,33,5.81,13.4,19.8,547,39,54,109,on,off,off,on,off,0,on
2025-04-27T18:37:29.367460,23.3,73.94,43.0,45.45,33,5.81,13.3,19.8,552,39,55,110,on,off,off,on,off,0,on
2025-04-27T18:37:30.908521,23.3,73.94,43.0,45.45,33,5.82,13.4,19.8,553,39,55,110,on,off,off,on,off,0,on
2025-04-27T18:37:32.547142,23.3,73.94,43.0,46.04,34,5.82,13.4,19.8,550,39,55,110,on,off,off,on,off,0,on
2025-04-27T18:39:10.324442,23.0,73.4,43.0,46.04,34,5.82,13.4,19.8,547,39,54,109,on,off,off,on,off,0,on
2025-04-27T18:41:24.455796,23.7,74.66,43.0,45.65,33,5.82,13.4,19.8,551,39,55,110,off,off,off,on,off,0,on
